,Date,Open,High,Low,Close
559,2017-04-27,88.37,88.37,87.01,87.61
560,2017-04-28,87.6,87.85,86.95,87.0
561,2017-05-01,87.36,87.74,86.56,87.06
562,2017-05-02,86.71,86.88,86.02,86.5
563,2017-05-03,86.06,87.1,86.02,87.0
564,2017-05-04,87.69,87.73,86.57,87.1
565,2017-05-05,87.25,87.34,86.42,87.0
566,2017-05-08,87.04,87.32,86.65,87.1
567,2017-05-09,87.26,87.84,86.5,86.75
568,2017-05-10,86.53,87.48,86.47,87.43
569,2017-05-11,87.09,87.48,86.35,87.16
570,2017-05-12,86.68,87.05,86.34,86.92
571,2017-05-15,87.1,87.49,86.86,87.34
572,2017-05-16,87.36,88.09,87.34,87.61
573,2017-05-17,86.11,86.39,83.97,84.27
574,2017-05-18,84.07,84.8,83.36,83.96
575,2017-05-19,84.21,85.34,84.15,84.78
576,2017-05-22,85.18,85.29,84.21,84.7
577,2017-05-23,84.75,86.07,84.51,85.76
578,2017-05-24,85.88,85.97,85.24,85.71
579,2017-05-25,85.99,86.08,85.08,85.35
580,2017-05-26,85.11,85.56,85.02,85.36
581,2017-05-30,85.13,85.15,83.78,83.9
582,2017-05-31,83.73,83.82,81.64,82.15
583,2017-06-01,82.46,83.08,81.65,83.06
584,2017-06-02,82.29,82.99,81.98,82.64
585,2017-06-05,82.64,83.51,82.58,82.79
586,2017-06-06,82.29,83.22,82.13,82.96
587,2017-06-07,83.31,84.11,83.1,83.91
588,2017-06-08,83.91,85.73,83.89,84.95
589,2017-06-09,85.51,87.05,85.39,86.96
590,2017-06-12,87.32,87.74,86.29,86.98
591,2017-06-13,87.55,87.85,86.98,87.27
592,2017-06-14,86.77,87.31,85.82,87.09
593,2017-06-15,86.25,87.08,86.24,86.57
594,2017-06-16,86.85,86.96,86.02,86.18
595,2017-06-19,86.97,88.23,86.85,88.07
596,2017-06-20,87.75,87.92,87.37,87.52
597,2017-06-21,87.48,87.55,86.76,87.12
598,2017-06-22,86.93,87.36,86.65,87.02
599,2017-06-23,87.66,88.0,86.61,86.86
600,2017-06-26,87.01,87.67,86.62,87.24
601,2017-06-27,87.71,88.94,87.5,88.05
602,2017-06-28,88.6,90.07,88.6,89.82
603,2017-06-29,92.34,92.65,90.31,91.15
604,2017-06-30,91.96,92.0,91.16,91.4
605,2017-07-03,91.56,93.48,91.41,92.75
606,2017-07-05,93.12,93.79,92.61,93.68
607,2017-07-06,93.54,94.51,92.88,93.38
608,2017-07-07,93.96,94.17,93.23,93.85
609,2017-07-10,93.5,93.68,93.09,93.19
610,2017-07-11,93.33,93.33,92.28,92.83
611,2017-07-12,92.61,92.83,92.07,92.51
612,2017-07-13,92.69,93.38,92.34,93.1
613,2017-07-14,90.81,92.61,90.58,92.25
614,2017-07-17,91.82,91.99,91.25,91.39
615,2017-07-18,90.45,91.58,90.32,91.07
616,2017-07-19,91.34,91.62,91.0,91.2
617,2017-07-20,91.15,91.72,90.9,91.2
618,2017-07-21,91.06,91.36,90.52,90.89
619,2017-07-24,90.96,91.54,90.91,91.28
620,2017-07-25,92.37,93.52,92.27,92.8
621,2017-07-26,93.1,93.19,91.68,91.93
622,2017-07-27,91.83,92.06,91.16,91.55
623,2017-07-28,91.45,91.75,90.91,91.28
624,2017-07-31,91.51,92.36,91.5,91.8
625,2017-08-01,92.49,93.14,92.28,93.03
626,2017-08-02,92.87,93.21,92.51,93.11
627,2017-08-03,92.7,93.13,92.24,92.5
628,2017-08-04,93.5,94.4,93.47,93.66
629,2017-08-07,93.89,94.19,93.71,94.02
630,2017-08-08,93.95,95.22,93.6,93.68
631,2017-08-09,92.98,93.68,92.83,93.53
632,2017-08-10,92.9,93.07,92.07,92.19
633,2017-08-11,92.13,92.67,91.24,91.42
634,2017-08-14,92.37,92.9,92.33,92.49
635,2017-08-15,93.31,93.56,92.65,92.73
636,2017-08-16,93.04,93.23,91.88,92.09
637,2017-08-17,91.76,91.96,90.5,90.65
638,2017-08-18,90.31,91.54,90.19,90.74
639,2017-08-21,90.85,90.94,90.16,90.63
640,2017-08-22,91.07,91.71,91.0,91.56
641,2017-08-23,90.87,92.34,90.84,91.67
642,2017-08-24,91.93,92.12,91.41,91.52
643,2017-08-25,91.88,92.48,91.8,91.89
644,2017-08-28,92.16,92.19,91.13,91.6
645,2017-08-29,90.45,91.31,90.31,91.1
646,2017-08-30,91.25,91.88,91.19,91.31
647,2017-08-31,91.81,91.85,90.8,90.89
648,2017-09-01,91.25,92.36,90.95,91.7
649,2017-09-05,91.02,91.11,89.02,89.51
650,2017-09-06,90.0,90.52,89.64,90.11
651,2017-09-07,90.11,90.13,88.08,88.53
652,2017-09-08,88.31,89.42,88.24,88.42
653,2017-09-11,89.39,90.25,88.95,89.79
654,2017-09-12,90.17,91.25,90.1,90.89
655,2017-09-13,90.61,91.5,90.32,91.15
656,2017-09-14,91.2,91.53,90.74,90.97
657,2017-09-15,91.08,91.71,90.76,91.62
658,2017-09-18,91.93,93.14,91.85,92.92
659,2017-09-19,92.71,94.36,92.52,93.94
660,2017-09-20,94.1,95.29,93.71,94.6
661,2017-09-21,94.46,95.37,94.19,95.03
662,2017-09-22,94.7,94.98,94.43,94.83
663,2017-09-25,94.51,94.88,93.45,94.12
664,2017-09-26,93.78,94.03,93.34,93.7
665,2017-09-27,94.97,95.72,94.58,95.18
666,2017-09-28,95.59,95.88,94.91,95.38
667,2017-09-29,95.3,95.52,95.02,95.51
668,2017-10-02,95.77,96.88,95.46,96.84
669,2017-10-03,96.83,97.43,96.77,97.35
670,2017-10-04,97.3,97.44,96.28,96.36
671,2017-10-05,96.0,97.4,95.55,97.09
672,2017-10-06,97.55,97.64,96.47,96.92
673,2017-10-09,96.96,97.07,96.14,96.41
674,2017-10-10,96.46,97.18,96.24,97.13
675,2017-10-11,96.83,97.01,96.14,96.84
676,2017-10-12,97.3,97.5,95.62,95.99
677,2017-10-13,95.48,96.71,94.96,95.86
678,2017-10-16,96.34,97.95,96.34,97.84
679,2017-10-17,98.07,98.18,97.32,97.62
680,2017-10-18,98.15,98.55,97.63,97.99
681,2017-10-19,97.19,98.2,97.09,98.11
682,2017-10-20,99.28,99.89,98.73,99.51
683,2017-10-23,99.51,99.99,99.24,99.34
684,2017-10-24,99.88,101.19,99.76,100.92
685,2017-10-25,101.25,101.45,100.19,101.02
686,2017-10-26,101.35,102.42,101.32,101.74
687,2017-10-27,101.43,102.23,101.05,101.77
688,2017-10-30,101.13,101.93,100.87,101.41
689,2017-10-31,101.37,101.7,100.57,100.61
690,2017-11-01,101.1,101.7,100.73,100.92
691,2017-11-02,100.87,101.77,100.16,101.59
692,2017-11-03,101.1,101.53,100.73,101.41
693,2017-11-06,101.34,101.69,100.66,100.78
694,2017-11-07,100.56,100.75,98.25,98.75
695,2017-11-08,98.27,98.37,97.15,97.64
696,2017-11-09,97.12,98.22,96.81,97.63
697,2017-11-10,97.81,98.34,97.5,97.51
698,2017-11-13,96.69,98.05,96.62,97.86
699,2017-11-14,97.34,97.78,96.85,97.27
700,2017-11-15,96.39,98.74,95.95,98.19
701,2017-11-16,98.53,99.06,98.31,98.47
702,2017-11-17,97.82,98.41,97.57,98.14
703,2017-11-20,98.45,99.15,97.76,99.01
704,2017-11-21,99.5,99.55,98.91,98.93
705,2017-11-22,99.03,99.52,98.59,98.64
706,2017-11-24,98.83,98.9,98.26,98.32
707,2017-11-27,98.31,99.13,97.93,97.93
708,2017-11-28,98.21,101.7,97.97,101.36
709,2017-11-29,102.41,104.22,101.96,103.73
710,2017-11-30,104.74,106.66,104.04,104.52
711,2017-12-01,104.9,105.32,102.2,104.79
712,2017-12-04,107.73,108.4,106.77,106.95
713,2017-12-05,107.17,107.41,104.12,105.72
714,2017-12-06,105.41,105.76,104.53,104.93
715,2017-12-07,103.95,105.19,103.73,104.62
716,2017-12-08,105.08,105.94,104.34,105.93
717,2017-12-11,105.72,106.06,105.31,105.62
718,2017-12-12,105.92,107.37,105.54,106.85
719,2017-12-13,106.7,107.11,105.48,105.51
720,2017-12-14,106.12,106.45,104.64,104.66
721,2017-12-15,105.79,106.52,105.2,106.14
722,2017-12-18,107.19,107.63,106.48,106.96
723,2017-12-19,107.35,107.49,106.44,106.51
724,2017-12-20,107.6,107.73,106.09,106.14
725,2017-12-21,106.59,108.07,106.56,107.83
726,2017-12-22,108.2,108.46,106.81,107.45
727,2017-12-26,107.2,107.99,106.4,107.02
728,2017-12-27,106.67,107.29,106.67,107.22
729,2017-12-28,107.4,107.84,107.16,107.79
730,2017-12-29,108.09,108.28,106.94,106.94
731,2018-01-02,107.63,108.02,106.81,107.95
732,2018-01-03,107.86,108.49,107.48,108.06
733,2018-01-04,108.36,110.03,108.2,109.04
734,2018-01-05,109.26,109.55,107.78,108.34
735,2018-01-08,108.15,108.68,107.7,108.5
736,2018-01-09,108.72,109.63,108.49,109.05
737,2018-01-10,109.47,110.7,109.39,110.25
738,2018-01-11,110.67,110.93,110.05,110.84
739,2018-01-12,111.65,112.85,110.84,112.67
740,2018-01-16,111.51,113.43,111.07,112.27
741,2018-01-17,111.89,113.3,111.31,112.99
742,2018-01-18,112.76,113.72,112.27,113.26
743,2018-01-19,113.94,114.34,112.8,113.01
744,2018-01-22,112.66,114.39,112.5,114.33
745,2018-01-23,113.67,114.64,113.35,114.21
746,2018-01-24,114.86,116.0,114.66,115.67
747,2018-01-25,116.04,116.17,115.08,115.7
748,2018-01-26,115.7,116.32,114.96,116.32
749,2018-01-29,116.02,117.35,116.02,116.2
750,2018-01-30,115.53,116.6,114.98,115.11
751,2018-01-31,115.65,116.66,115.16,115.67
752,2018-02-01,115.77,116.99,115.48,116.87
753,2018-02-02,116.49,116.92,114.09,114.28
754,2018-02-05,113.0,114.59,103.98,108.8
755,2018-02-06,106.85,112.48,106.61,112.11
756,2018-02-07,111.55,114.45,111.15,112.87
757,2018-02-08,113.11,113.11,107.84,107.88
758,2018-02-09,109.1,111.05,106.23,110.04
759,2018-02-12,111.17,112.73,110.07,111.74
760,2018-02-13,111.32,113.05,110.8,112.43
761,2018-02-14,112.63,115.27,112.53,115.03
762,2018-02-15,115.74,115.99,114.22,115.51
763,2018-02-16,114.55,116.07,114.5,114.68
764,2018-02-20,114.65,115.39,113.97,114.71
765,2018-02-21,115.0,117.45,114.67,115.19
766,2018-02-22,115.5,116.43,114.76,114.98
767,2018-02-23,115.31,117.39,115.31,117.31
768,2018-02-26,118.14,118.9,117.32,118.77
769,2018-02-27,118.91,119.33,117.35,117.36
770,2018-02-28,117.82,118.49,115.34,115.5
771,2018-03-01,115.48,116.64,112.65,113.43
772,2018-03-02,112.39,113.56,111.12,113.32
773,2018-03-05,112.05,115.93,111.89,115.06
774,2018-03-06,115.64,115.82,114.32,115.16
775,2018-03-07,113.75,115.1,113.11,114.73
776,2018-03-08,115.11,115.23,113.21,114.74
777,2018-03-09,116.55,118.08,115.67,118.04
778,2018-03-12,118.0,118.75,117.25,117.66
779,2018-03-13,118.2,118.47,115.83,116.25
780,2018-03-14,116.56,116.59,114.6,114.95
781,2018-03-15,115.87,116.0,114.83,115.24
782,2018-03-16,115.34,116.6,115.34,115.44
783,2018-03-19,115.1,115.45,113.3,114.53
784,2018-03-20,114.87,115.45,114.45,114.64
785,2018-03-21,114.81,116.63,114.21,114.74
786,2018-03-22,113.2,113.6,109.54,109.95
787,2018-03-23,110.27,110.92,106.76,107.01
788,2018-03-26,109.19,111.16,108.65,110.31
789,2018-03-27,111.07,111.69,107.3,108.17
790,2018-03-28,108.28,109.17,106.65,108.0
791,2018-03-29,108.5,110.78,107.78,109.97
792,2018-04-02,109.96,110.73,106.08,107.85
793,2018-04-03,108.36,109.5,107.26,109.33
794,2018-04-04,107.1,111.21,107.02,110.99
795,2018-04-05,111.63,112.83,111.39,111.88
796,2018-04-06,110.55,111.55,107.82,109.09
797,2018-04-09,110.01,112.98,109.89,110.4
798,2018-04-10,112.13,112.87,111.42,112.51
799,2018-04-11,111.66,111.81,110.52,110.62
800,2018-04-12,111.56,114.39,111.5,113.37
801,2018-04-13,115.02,115.15,109.05,110.3
802,2018-04-16,110.94,111.47,109.79,110.21
803,2018-04-17,111.37,111.92,109.99,110.21
804,2018-04-18,110.53,111.07,108.89,109.32
805,2018-04-19,109.53,111.87,109.5,111.72
806,2018-04-20,112.3,112.74,110.88,111.47
807,2018-04-23,111.57,111.95,110.63,110.93
808,2018-04-24,111.75,112.9,109.59,110.41
809,2018-04-25,110.27,110.53,108.6,109.99
810,2018-04-26,109.97,110.82,109.34,110.1
811,2018-04-27,109.55,110.16,109.13,109.4
812,2018-04-30,109.75,110.3,108.75,108.78
813,2018-05-01,108.45,108.97,107.54,108.78
814,2018-05-02,108.11,109.49,107.73,107.92
815,2018-05-03,107.59,107.77,105.18,107.24
816,2018-05-04,106.43,108.74,105.98,108.43
817,2018-05-07,108.76,109.68,108.36,109.37
818,2018-05-08,109.53,111.34,109.28,110.99
819,2018-05-09,111.44,113.64,111.03,113.41
820,2018-05-10,113.19,114.44,112.75,114.29
821,2018-05-11,114.49,114.73,113.67,113.86
822,2018-05-14,114.11,114.7,113.74,113.9
823,2018-05-15,113.91,113.91,112.57,113.03
824,2018-05-16,112.89,113.69,112.63,113.34
825,2018-05-17,113.2,113.41,112.2,112.96
826,2018-05-18,112.75,112.8,110.84,111.13
827,2018-05-21,112.05,112.54,111.92,112.15
828,2018-05-22,112.35,114.29,112.29,113.01
829,2018-05-23,112.51,112.77,111.12,112.49
830,2018-05-24,112.14,112.15,110.12,111.23
831,2018-05-25,110.46,111.08,110.2,110.66
832,2018-05-29,109.18,109.2,104.96,105.93
833,2018-05-30,107.64,108.6,106.65,108.35
834,2018-05-31,107.95,108.19,106.42,107.01
835,2018-06-01,108.34,108.94,107.8,108.4
836,2018-06-04,108.99,109.26,108.27,108.45
837,2018-06-05,108.24,108.31,107.07,107.84
838,2018-06-06,108.66,110.74,108.48,110.36
839,2018-06-07,111.18,111.5,110.03,110.8
840,2018-06-08,110.62,111.14,110.06,111.11
841,2018-06-11,111.12,111.91,110.77,110.83
842,2018-06-12,111.14,111.53,109.52,110.19
843,2018-06-13,110.46,111.45,109.58,109.97
844,2018-06-14,110.28,110.36,107.78,108.03
845,2018-06-15,107.8,108.38,106.27,107.9
846,2018-06-18,107.26,108.4,106.69,108.18
847,2018-06-19,106.9,107.88,106.6,107.55
848,2018-06-20,108.18,108.64,107.44,107.54
849,2018-06-21,107.1,108.21,106.53,107.51
850,2018-06-22,108.16,108.37,105.51,105.75
851,2018-06-25,105.66,105.7,103.96,104.79
852,2018-06-26,104.71,105.21,103.11,104.86
853,2018-06-27,104.68,105.92,103.23,103.24
854,2018-06-28,103.68,105.46,103.51,104.93
855,2018-06-29,106.68,106.9,104.15,104.2
856,2018-07-02,103.72,105.09,103.38,105.08
857,2018-07-03,105.41,105.78,103.52,103.61
858,2018-07-05,104.13,104.38,103.53,103.72
859,2018-07-06,103.12,104.5,102.2,104.06
860,2018-07-09,104.71,107.46,104.71,107.28
861,2018-07-10,108.02,108.4,106.53,106.62
862,2018-07-11,106.31,107.06,106.21,106.39
863,2018-07-12,107.42,107.56,105.97,106.85
864,2018-07-13,107.3,107.8,105.14,106.36
865,2018-07-16,107.05,110.77,106.98,110.58
866,2018-07-17,110.69,110.93,109.75,110.5
867,2018-07-18,110.42,112.12,110.2,111.53
868,2018-07-19,111.06,111.09,109.73,109.89
869,2018-07-20,110.0,111.74,109.78,111.28
870,2018-07-23,111.06,114.24,110.93,113.35
871,2018-07-24,113.55,114.78,113.42,114.15
872,2018-07-25,113.88,115.52,113.38,115.18
873,2018-07-26,115.42,115.59,114.58,114.85
874,2018-07-27,115.18,116.3,114.81,116.03
875,2018-07-30,116.28,117.61,116.06,116.73
876,2018-07-31,117.08,117.08,114.82,114.95
877,2018-08-01,115.75,116.69,115.28,115.66
878,2018-08-02,114.57,116.25,114.33,116.15
879,2018-08-03,116.0,117.13,115.94,117.09
880,2018-08-06,116.79,117.53,116.18,117.12
881,2018-08-07,117.74,118.29,117.33,117.55
882,2018-08-08,117.33,118.27,117.28,117.79
883,2018-08-09,117.51,117.72,116.7,116.88
884,2018-08-10,115.5,115.95,114.68,115.73
885,2018-08-13,115.56,115.88,113.82,113.89
886,2018-08-14,114.27,115.04,113.65,114.65
887,2018-08-15,113.82,114.33,112.97,113.7
888,2018-08-16,114.35,115.31,114.3,114.77
889,2018-08-17,114.64,115.07,114.3,114.77
890,2018-08-20,114.59,115.05,114.11,114.62
891,2018-08-21,115.37,116.39,114.88,115.32
892,2018-08-22,115.31,115.41,114.78,114.97
893,2018-08-23,114.96,115.15,114.43,114.73
894,2018-08-24,114.98,115.22,114.45,114.68
895,2018-08-27,115.22,117.28,115.17,116.71
896,2018-08-28,117.0,117.03,115.97,116.14
897,2018-08-29,116.35,116.37,115.36,115.76
898,2018-08-30,115.59,116.04,114.98,115.19
899,2018-08-31,114.83,114.84,113.82,114.58
900,2018-09-04,114.34,115.24,113.63,115.15
901,2018-09-05,115.0,115.7,114.25,114.59
902,2018-09-06,114.5,114.7,113.5,114.1
903,2018-09-07,114.5,114.77,113.63,114.32
904,2018-09-10,114.85,114.97,113.66,113.71
905,2018-09-11,113.54,114.58,113.18,114.43
906,2018-09-12,114.25,114.88,112.85,113.08
907,2018-09-13,113.37,114.13,112.67,113.52
908,2018-09-14,113.81,114.49,113.23,113.5
909,2018-09-17,113.79,114.43,113.3,113.84
910,2018-09-18,114.33,114.66,113.56,114.3
911,2018-09-19,114.44,118.06,114.44,117.62
912,2018-09-20,118.5,119.24,118.08,118.63
913,2018-09-21,119.13,119.23,117.74,117.85
914,2018-09-24,117.76,118.46,116.43,116.72
915,2018-09-25,117.04,117.97,116.32,116.39
916,2018-09-26,116.75,116.87,114.66,115.02
917,2018-09-27,115.42,115.76,114.16,114.52
918,2018-09-28,113.65,114.24,112.52,112.84
919,2018-10-01,113.37,114.61,113.04,113.5
920,2018-10-02,113.36,114.12,112.81,113.97
921,2018-10-03,114.94,115.66,114.48,115.04
922,2018-10-04,114.55,116.81,114.21,115.27
923,2018-10-05,115.83,116.1,114.02,114.62
924,2018-10-08,114.25,115.78,113.35,115.32
925,2018-10-09,114.67,115.03,113.67,114.52
926,2018-10-10,114.7,114.95,111.47,111.47
927,2018-10-11,110.97,111.47,107.38,108.13
928,2018-10-12,110.37,110.83,105.6,106.95
929,2018-10-15,107.2,108.85,106.32,106.34
930,2018-10-16,107.16,108.78,106.73,108.62
931,2018-10-17,108.38,110.8,108.23,109.83
932,2018-10-18,109.02,109.84,107.81,108.09
933,2018-10-19,107.65,109.22,107.27,107.91
934,2018-10-22,108.15,108.34,106.11,106.36
935,2018-10-23,104.2,106.16,103.7,105.25
936,2018-10-24,104.76,105.03,102.91,103.29
937,2018-10-25,104.18,105.9,103.72,104.86
938,2018-10-26,104.0,104.56,102.73,103.42
939,2018-10-29,104.46,106.63,103.7,104.85
940,2018-10-30,105.71,106.98,104.86,106.7
941,2018-10-31,108.08,110.48,107.79,109.02
942,2018-11-01,109.62,110.22,108.32,108.98
943,2018-11-02,109.9,110.81,107.49,108.38
944,2018-11-05,108.61,109.29,108.42,109.09
945,2018-11-06,108.67,109.67,107.76,109.6
946,2018-11-07,110.37,111.73,109.35,111.48
947,2018-11-08,111.01,112.93,111.0,112.38
948,2018-11-09,112.23,112.36,110.83,111.29
949,2018-11-12,111.42,111.94,108.6,108.95
950,2018-11-13,109.1,111.12,109.1,109.59
951,2018-11-14,110.23,110.71,105.98,107.33
952,2018-11-15,108.24,110.08,106.81,110.07
953,2018-11-16,109.45,110.76,108.55,109.99
954,2018-11-19,109.96,111.2,109.53,110.83
955,2018-11-20,109.78,110.49,107.98,108.45
956,2018-11-21,109.03,109.61,107.64,107.64
957,2018-11-23,106.74,107.39,106.06,106.65
958,2018-11-26,107.72,109.98,107.45,109.26
959,2018-11-27,108.76,110.03,108.63,109.72
960,2018-11-28,109.8,111.4,108.87,110.94
961,2018-11-29,110.27,110.8,109.64,110.06
962,2018-11-30,109.85,111.32,109.58,111.19
963,2018-12-03,112.38,112.89,111.74,112.24
964,2018-12-04,111.6,111.6,106.73,107.23
965,2018-12-06,105.01,105.36,102.88,105.19
966,2018-12-07,105.16,106.98,102.91,103.29
967,2018-12-10,102.87,103.49,99.28,101.36
968,2018-12-11,103.13,103.66,100.21,100.37
969,2018-12-12,101.66,102.9,100.06,101.02
970,2018-12-13,101.55,101.97,100.67,101.12
971,2018-12-14,99.99,101.94,99.86,100.29
972,2018-12-17,99.77,100.56,98.44,99.01
973,2018-12-18,99.42,100.89,98.12,98.54
974,2018-12-19,98.41,100.58,96.6,97.29
975,2018-12-20,96.61,98.28,95.69,96.45
976,2018-12-21,96.68,98.43,93.69,94.17
977,2018-12-24,92.89,94.22,92.14,92.14
978,2018-12-26,92.69,95.96,91.11,95.96
979,2018-12-27,94.82,97.15,93.55,97.04
980,2018-12-28,97.95,98.32,96.44,96.83
981,2018-12-31,97.59,98.81,96.77,97.62
982,2019-01-02,95.95,99.78,95.94,99.31
983,2019-01-03,98.64,98.89,96.69,97.11
984,2019-01-04,99.11,100.93,98.28,100.69
985,2019-01-07,100.43,101.47,99.71,100.76
986,2019-01-08,101.63,101.82,99.55,100.57
987,2019-01-09,100.81,101.49,99.93,100.4
988,2019-01-10,100.02,100.73,99.27,100.39
989,2019-01-11,99.89,100.17,98.95,99.91
990,2019-01-14,98.87,101.36,98.66,100.94
991,2019-01-15,98.89,102.47,98.6,101.68
992,2019-01-16,102.25,103.45,101.8,102.5
993,2019-01-17,102.11,103.5,101.92,102.92
994,2019-01-18,103.77,104.9,102.83,104.59
995,2019-01-22,103.08,103.59,102.13,102.94
996,2019-01-23,103.44,103.7,101.97,102.68
997,2019-01-24,102.13,103.09,101.94,102.74
998,2019-01-25,103.51,104.31,102.74,103.39
999,2019-01-28,102.89,104.24,102.59,103.88
1000,2019-01-29,103.88,105.11,103.73,104.17
1001,2019-01-30,104.14,105.24,103.78,104.41
1002,2019-01-31,103.41,103.8,102.73,103.5
1003,2019-02-01,104.0,104.85,103.52,103.88
1004,2019-02-04,103.79,104.25,103.01,104.25
1005,2019-02-05,104.52,104.55,103.29,103.79
1006,2019-02-06,103.71,104.62,103.47,103.74
1007,2019-02-07,103.25,103.5,101.44,102.38
1008,2019-02-08,102.08,102.34,100.06,101.36
1009,2019-02-11,101.76,102.01,100.77,100.88
1010,2019-02-12,101.95,102.92,101.89,102.6
1011,2019-02-13,102.9,103.85,102.9,103.09
1012,2019-02-14,102.47,103.1,101.35,102.42
1013,2019-02-15,103.9,105.7,103.66,105.55
1014,2019-02-19,104.91,105.37,103.81,105.18
1015,2019-02-20,105.21,105.8,104.88,105.69
1016,2019-02-21,105.45,105.99,104.96,105.47
1017,2019-02-22,105.7,106.09,104.78,105.0
1018,2019-02-25,105.75,107.27,105.69,106.1
1019,2019-02-26,104.5,105.47,103.94,105.29
1020,2019-02-27,105.18,105.38,104.51,105.16
1021,2019-02-28,105.01,105.21,104.18,104.36
1022,2019-03-01,105.1,105.91,104.2,104.43
1023,2019-03-04,104.92,105.92,103.27,104.19
1024,2019-03-05,104.13,104.55,103.26,104.11
1025,2019-03-06,103.86,104.57,103.55,103.72
1026,2019-03-07,103.25,103.47,102.16,102.97
1027,2019-03-08,101.99,103.23,101.99,103.01
1028,2019-03-11,103.98,104.55,103.66,104.35
1029,2019-03-12,104.59,104.79,103.75,104.04
1030,2019-03-13,104.19,104.98,103.95,104.39
1031,2019-03-14,104.5,105.87,104.46,105.34
1032,2019-03-15,105.41,106.8,105.23,106.55
1033,2019-03-18,106.55,107.79,106.5,107.19
1034,2019-03-19,108.2,108.4,106.55,106.8
1035,2019-03-20,106.43,106.65,104.41,104.52
1036,2019-03-21,103.49,103.49,102.28,102.87
1037,2019-03-22,101.82,102.32,99.52,99.76
1038,2019-03-25,99.59,100.57,98.09,98.93
1039,2019-03-26,99.82,100.4,98.82,99.92
1040,2019-03-27,99.88,100.45,99.08,99.58
1041,2019-03-28,100.0,100.8,99.74,100.71
1042,2019-03-29,101.54,101.99,100.59,101.23
1043,2019-04-01,102.15,104.68,102.12,104.64
1044,2019-04-02,104.6,105.44,104.33,105.14
1045,2019-04-03,105.81,106.36,104.79,105.35
1046,2019-04-04,104.55,105.73,104.45,105.56
1047,2019-04-05,105.8,106.11,104.99,105.31
1048,2019-04-08,105.11,105.65,104.91,105.65
1049,2019-04-09,105.08,105.2,104.25,104.87
1050,2019-04-10,105.13,105.72,104.47,105.34
1051,2019-04-11,105.71,106.73,105.56,106.23
1052,2019-04-12,109.44,111.85,108.88,111.21
1053,2019-04-15,110.92,111.0,109.12,109.94
1054,2019-04-16,109.9,111.39,109.86,111.1
1055,2019-04-17,111.7,114.66,111.01,114.3
1056,2019-04-18,114.53,114.95,113.33,113.46
1057,2019-04-22,112.83,113.93,112.66,113.6
1058,2019-04-23,113.0,114.37,112.85,113.74
1059,2019-04-24,113.26,114.15,112.81,113.55
1060,2019-04-25,113.01,114.15,112.5,113.61
1061,2019-04-26,113.95,114.58,113.6,114.47
1062,2019-04-29,114.6,117.16,114.45,116.12
1063,2019-04-30,116.43,116.72,115.26,116.05
1064,2019-05-01,115.72,117.0,115.11,115.16
1065,2019-05-02,115.17,115.78,114.58,115.41
1066,2019-05-03,116.0,116.68,115.67,116.12
1067,2019-05-06,114.18,115.47,113.72,115.09
1068,2019-05-07,114.03,114.03,112.29,113.21
1069,2019-05-08,112.66,113.67,112.46,112.61
1070,2019-05-09,111.14,112.74,110.58,112.52
1071,2019-05-10,111.75,112.84,110.54,112.51
1072,2019-05-13,110.08,110.45,108.98,109.45
1073,2019-05-14,109.55,111.72,109.5,110.32
1074,2019-05-15,109.21,110.9,108.61,109.9
1075,2019-05-16,110.62,112.17,110.59,111.31
1076,2019-05-17,110.0,111.75,109.83,110.77
1077,2019-05-20,110.58,111.81,110.37,111.35
1078,2019-05-21,111.44,111.92,111.22,111.73
1079,2019-05-22,111.4,111.79,110.75,110.82
1080,2019-05-23,109.64,109.79,107.5,108.64
1081,2019-05-24,109.52,109.96,109.19,109.71
1082,2019-05-28,109.2,109.83,108.44,108.52
1083,2019-05-29,107.45,108.4,107.06,108.22
1084,2019-05-30,108.65,109.18,106.54,107.06
1085,2019-05-31,105.56,106.59,104.84,105.96
1086,2019-06-03,105.8,106.86,105.3,106.46
1087,2019-06-04,107.85,109.9,107.13,109.74
1088,2019-06-05,109.86,110.38,108.64,110.13
1089,2019-06-06,110.15,110.87,108.93,110.37
1090,2019-06-07,109.7,110.02,108.96,109.16
1091,2019-06-10,110.75,111.21,110.22,110.34
1092,2019-06-11,110.82,111.57,110.37,110.68
1093,2019-06-12,110.7,110.9,108.89,109.27
1094,2019-06-13,109.46,110.16,109.05,109.54
1095,2019-06-14,109.57,110.3,108.63,109.82
1096,2019-06-17,109.7,110.37,109.06,109.22
1097,2019-06-18,109.01,111.41,108.98,110.71
1098,2019-06-19,110.82,111.59,109.7,109.91
1099,2019-06-20,110.88,111.09,109.03,110.19
1100,2019-06-21,110.19,111.67,109.09,109.44
1101,2019-06-24,109.28,109.77,108.54,108.66
1102,2019-06-25,108.68,108.98,107.67,107.76
1103,2019-06-26,108.3,109.31,108.16,108.48
1104,2019-06-27,108.84,109.55,108.44,108.84
1105,2019-06-28,111.04,112.43,110.9,111.8
1106,2019-07-01,113.23,114.52,113.08,113.68
1107,2019-07-02,113.51,114.2,113.22,113.8
1108,2019-07-03,113.34,113.87,112.26,112.82
1109,2019-07-05,113.51,114.27,112.92,113.49
1110,2019-07-08,112.96,113.48,112.5,112.87
1111,2019-07-09,112.28,113.49,112.15,113.35
1112,2019-07-10,113.37,113.83,112.74,113.02
